,Texto,Clase
3549,"['south', 'trend', 'continu', '20th', 'centuri', 'follow', 'passag', 'civil', 'right', 'act', '1964', 'vote', 'right', 'act', '1965', 'southern', 'state', 'becam', 'reliabl', 'republican']",2
3550,"['presidenti', 'polit', 'northeastern', 'state', 'becam', 'reliabl', 'democrat', '263', '264', '265', '266', '267', '268', '269', '270', 'studi', 'show', 'southern', 'white', 'shift']",2
3551,"['scholar', 'agre', 'racial', 'backlash', 'play', 'central', 'role', 'racial', 'realign', 'two', 'parti', 'disput', 'extent', 'racial', 'realign', 'top-driven', 'elit', 'process', 'bottom-up', 'process']",2
3552,"['273', 'southern', 'strategi', 'refer', 'primarili', 'top-down', 'narr', 'polit', 'realign', 'south', 'suggest', 'republican', 'leader', 'conscious', 'appeal', 'mani', 'white', 'southern', 'racial', 'grievanc']",2
3553,"['order', 'gain', 'support', 'top-down', 'narr', 'southern', 'strategi', 'gener', 'believ', 'primari', 'forc', 'transform', 'southern', 'polit', 'follow', 'civil', 'right', 'era', 'scholar', 'matthew']",2
3554,"['lassit', 'argu', 'demograph', 'chang', 'play', 'import', 'role', 'racial', 'demagogueri', 'emerg', 'two-parti', 'system', 'american', 'south', '274', '275', 'historian', 'matthew', 'lassit', 'kevin']",2
3555,"['kruse', 'joseph', 'crespino', 'present', 'altern', 'bottom-up', 'narr', 'lassit', 'call', 'suburban', 'strategi', 'narr', 'recogn', 'central', 'racial', 'backlash', 'polit', 'realign', 'south', '273']",2
3556,"['suggest', 'backlash', 'took', 'form', 'defens', 'de', 'facto', 'segreg', 'suburb', 'rather', 'overt', 'resist', 'racial', 'integr', 'stori', 'backlash', 'nation', 'rather', 'strictli', 'southern']",2
3557,"[""party'"", '21st', 'centuri', 'base', 'consist', 'group', 'older', 'white', 'men', 'white', 'marri', 'protest', 'rural', 'resid', 'non-union', 'worker', 'without', 'colleg', 'degre', 'urban']",2
3558,"['resid', 'ethnic', 'minor', 'unmarri', 'union', 'worker', 'shift', 'democrat', 'parti', 'suburb', 'becom', 'major', 'battleground', '280', 'accord', '2015', 'gallup', 'poll', '25', 'american']",2
3559,"['identifi', 'republican', '16', 'identifi', 'lean', 'republican', 'comparison', '30', 'identifi', 'democrat', '16', 'identifi', 'lean', 'democrat', 'democrat', 'parti', 'typic', 'held', 'overal', 'edg']",2
3560,"['parti', 'identif', 'sinc', 'gallup', 'began', 'poll', 'issu', '1991', '281', '2016', 'new', 'york', 'time', 'note', 'republican', 'parti', 'strong', 'south', 'great', 'plain']",2
3561,"['ideolog', 'separ', 'social', 'econom', 'issu', '2020', 'gallup', 'poll', 'found', '61', 'republican', 'republican-lean', 'independ', 'call', 'social', 'conserv', '28', 'chose', 'label', 'social']",2
3562,"['moder', '10', 'call', 'social', 'liber', '285', 'econom', 'issu', '2020', 'poll', 'reveal', '65', 'republican', 'republican', 'leaner', 'chose', 'label', 'econom', 'conserv', 'describ']",2
3563,"['modern', 'republican', 'parti', 'includ', 'conserv', '2', 'centrist', '3', 'fiscal', 'conserv', 'libertarian', '4', 'neoconserv', '4', 'paleoconserv', '286', 'right-w', 'populist', '5', '6']",2
3564,"['addit', 'split', 'ideolog', '21st', 'centuri', 'republican', 'parti', 'broadli', 'divid', 'establish', 'anti-establish', 'wing', '290', '291', 'nationwid', 'poll', 'republican', 'voter', '2014', 'pew']",2
3565,"['21st', 'centuri', 'conserv', 'talk', 'radio', 'fox', 'news', 'well', 'onlin', 'media', 'outlet', 'daili', 'caller', 'breitbart', 'news', 'becam', 'power', 'influenc', 'shape', 'inform']",2
3566,"['receiv', 'judgment', 'made', 'rank-and-fil', 'republican', '293', '294', 'includ', 'rush', 'limbaugh', 'sean', 'hanniti', 'larri', 'elder', 'glenn', 'beck', 'mark', 'levin', 'dana', 'loesch']",2
3567,"['hugh', 'hewitt', 'mike', 'gallagh', 'neal', 'boortz', 'laura', 'ingraham', 'denni', 'prager', 'michael', 'reagan', 'howi', 'carr', 'michael', 'savag', 'well', 'mani', 'local', 'comment']",2
3568,"['support', 'republican', 'caus', 'vocal', 'oppos', 'left', '295', '296', '297', '298', 'vice', 'presid', 'mike', 'penc', 'also', 'earli', 'career', 'conserv', 'talk', 'radio']",2
3569,"['republican', 'parti', 'tradit', 'pro-busi', 'parti', 'garner', 'major', 'support', 'wide', 'varieti', 'industri', 'financi', 'sector', 'small', 'busi', 'republican', '50', 'percent', 'like', 'self-employ']",2
3570,"['survey', 'cite', 'washington', 'post', '2012', 'state', '61', 'percent', 'small', 'busi', 'owner', 'plan', 'vote', 'republican', 'presidenti', 'candid', 'mitt', 'romney', 'small', 'busi']",2
3571,"['2006', 'republican', '38', 'voter', 'age', '18', '–', '29', '302', '2018', 'studi', 'member', 'silent', 'babi', 'boomer', 'gener', 'like', 'express', 'approv', ""trump'""]",2
3572,"['low-incom', 'voter', 'like', 'identifi', 'democrat', 'high-incom', 'voter', 'like', 'identifi', 'republican', '304', '2012', 'obama', '60', 'voter', 'incom', '50,000', '45', 'incom', 'higher']",2
3573,"['305', 'bush', '41', 'poorest', '20', 'voter', '2004', '55', 'richest', 'twenti', 'percent', '53', '2006', 'hous', 'race', 'voter', 'incom', '50,000', '49', 'republican']",2
3574,"['sinc', '1980', 'gender', 'gap', 'seen', 'stronger', 'support', 'republican', 'parti', 'among', 'men', 'among', 'women', 'unmarri', 'divorc', 'women', 'far', 'like', 'vote', 'democrat']",2
3575,"['john', 'kerri', 'republican', 'georg', 'w', 'bush', '2004', 'presidenti', 'elect', '306', '2006', 'hous', 'race', '43', 'women', 'vote', 'republican', '47', 'men', '302']",2
3576,"['2010', 'midterm', 'gender', 'gap', 'reduc', 'women', 'support', 'republican', 'democrat', 'candid', 'equal', '49', '49', '307', '308', 'exit', 'poll', '2012', 'elect', 'reveal']",2
3577,"['continu', 'weak', 'among', 'unmarri', 'women', 'gop', 'larg', 'grow', 'portion', 'elector', '309', 'although', 'women', 'support', 'obama', 'mitt', 'romney', 'margin', '55', '–']",2
3578,"['44', '2012', 'romney', 'prevail', 'amongst', 'marri', 'women', '53', '–', '46', '310', 'obama', 'unmarri', 'women', '67', '–', '31', '311', 'accord', 'decemb']",2
3579,"['2012', 'pew', 'research', 'center', 'conduct', 'studi', 'regist', 'voter', '35', '–', '28', 'democrat-to-republican', 'gap', 'found', 'self-describ', 'democrat', 'eight-point', 'advantag', 'republican', 'among']",2
3580,"['colleg', 'graduat', 'fourteen-point', 'advantag', 'among', 'post-gradu', 'poll', 'republican', 'eleven-point', 'advantag', 'among', 'white', 'men', 'colleg', 'degre', 'democrat', 'ten-point', 'advantag', 'among', 'women']",2
3581,"['degre', 'democrat', 'account', '36', 'respond', 'educ', 'high', 'school', 'less', 'republican', 'account', '28', 'isol', 'white', 'regist', 'voter', 'poll', 'republican', 'six-point', 'advantag']",2
3582,"['overal', 'nine-point', 'advantag', 'among', 'high', 'school', 'educ', 'less', '313', 'follow', '2016', 'presidenti', 'elect', 'exit', 'poll', 'indic', 'donald', 'trump', 'attract', 'larg']",2
3583,"['share', 'vote', 'white', 'without', 'colleg', 'degre', 'receiv', '72', 'percent', 'white', 'non-colleg', 'male', 'vote', '62', 'percent', 'white', 'non-colleg', 'femal', 'vote', 'overal']",2
3584,"['republican', 'win', '15', 'black', 'vote', 'recent', 'nation', 'elect', '1980', '2016', 'parti', 'abolish', 'chattel', 'slaveri', 'abraham', 'lincoln', 'defeat', 'slave', 'power', 'gave']",2
3585,"['black', 'legal', 'right', 'vote', 'reconstruct', 'late', '1860', 'new', 'deal', '1930', 'black', 'support', 'republican', 'parti', 'larg', 'margin', '315', 'black', 'deleg', 'sizabl']",2
3586,"['share', 'southern', 'deleg', 'nation', 'republican', 'convent', 'reconstruct', 'start', '20th', 'centuri', 'share', 'began', 'declin', '316', 'black', 'voter', 'began', 'shift', 'away', 'republican']",2
3587,"['parti', 'close', 'reconstruct', 'earli', '20th', 'centuri', 'rise', 'southern-republican', 'lily-whit', 'movement', '317', 'black', 'shift', 'larg', 'margin', 'democrat', 'parti', '1930', 'major', 'democrat']",2
3588,"['figur', 'eleanor', 'roosevelt', 'began', 'support', 'civil', 'right', 'new', 'deal', 'offer', 'employ', 'opportun', 'becam', 'one', 'core', 'compon', 'new', 'deal', 'coalit', 'south']",2
3589,"['vote', 'right', 'act', 'prohibit', 'racial', 'discrimin', 'elect', 'pass', 'bipartisan', 'coalit', '1965', 'black', 'abl', 'vote', 'ever', 'sinc', 'form', 'signific', 'portion', '20']",2
3590,"['recent', 'decad', 'republican', 'moder', 'success', 'gain', 'support', 'hispan', 'asian', 'american', 'voter', 'georg', 'w', 'bush', 'campaign', 'energet', 'hispan', 'vote', 'receiv', '35']",2
3591,"['vote', '2000', '44', '2004', '320', ""party'"", 'strong', 'anti-communist', 'stanc', 'made', 'popular', 'among', 'minor', 'group', 'current', 'former', 'communist', 'state', 'particular', 'cuban']",2
3592,"['american', 'korean', 'american', 'chines', 'american', 'vietnames', 'american', '2007', 'elect', 'bobbi', 'jindal', 'governor', 'louisiana', 'hail', 'pathbreak', '321', 'jindal', 'becam', 'first', 'elect']",2
3593,"['minor', 'governor', 'louisiana', 'first', 'state', 'governor', 'indian', 'descent', '322', 'accord', 'john', 'avlon', '2013', 'republican', 'parti', 'ethnic', 'divers', 'statewid', 'elect', 'offici']",2
3594,"['level', 'democrat', 'parti', 'gop', 'statewid', 'elect', 'offici', 'includ', 'latino', 'nevada', 'governor', 'brian', 'sandov', 'african-american', 'u', 'senat', 'tim', 'scott', 'south', 'carolina']",2
3595,"['2012', '88', 'romney', 'voter', 'white', '56', 'obama', 'voter', 'white', '324', '2008', 'presidenti', 'elect', 'john', 'mccain', '55', 'white', 'vote', '35', 'asian']",2
3596,"['vote', '31', 'hispan', 'vote', '4', 'african', 'american', 'vote', '325', '2010', 'hous', 'elect', 'republican', '60', 'white', 'vote', '38', 'hispan', 'vote', '9']",2
3597,"['2020', 'republican', 'candid', 'lost', 'popular', 'vote', 'seven', 'last', 'eight', 'presidenti', 'elect', '327', 'sinc', '1992', 'time', 'popular', 'vote', 'presidenti', 'elect', '2004']",2
3598,"['unit', 'state', 'presidenti', 'elect', 'demograph', 'point', 'steadi', 'declin', 'percentag', 'elig', 'voter', 'core', 'base', 'older', 'less', 'educ', 'men', '328', '329', '330']",2
3599,"['331', 'howev', 'donald', 'trump', 'manag', 'increas', 'nonwhit', 'support', '26', 'total', 'vote', '2020', 'elect', '—', 'highest', 'percentag', 'gop', 'presidenti', 'candid', 'sinc']",2
3600,"['religion', 'alway', 'play', 'major', 'role', 'parti', 'cours', 'centuri', 'parti', 'religi', 'composit', 'chang', 'religion', 'major', 'divid', 'line', 'parti', '1960', 'cathol', 'jew']",2
3601,"['southern', 'protest', 'heavili', 'democrat', 'northeastern', 'protest', 'heavili', 'republican', 'old', 'differ', 'fade', 'away', 'realign', '1970', '1980', 'undercut', 'new', 'deal', 'coalit', '334']",2
3602,"['voter', 'attend', 'church', 'weekli', 'gave', '61', 'vote', 'bush', '2004', 'attend', 'occasion', 'gave', '47', 'never', 'attend', 'gave', '36', 'fifty-nin', 'percent', 'protest']",2
3603,"['vote', 'bush', 'along', '52', 'cathol', 'even', 'though', 'john', 'kerri', 'cathol', 'sinc', '1980', 'larg', 'major', 'evangel', 'vote', 'republican', '70', '–', '80']",2
3604,"['vote', 'bush', '2000', '2004', '70', 'republican', 'hous', 'candid', '2006', 'jew', 'continu', 'vote', '70', '–', '80', 'democrat', 'democrat', 'close', 'link', 'african']",2
3605,"['american', 'church', 'especi', 'nation', 'baptist', 'histor', 'domin', 'among', 'cathol', 'voter', 'erod', '54', '–', '46', '2010', 'midterm', '335', 'mainlin', 'tradit', 'protest']",2
3606,"['member', 'church', 'jesu', 'christ', 'latter-day', 'saint', 'utah', 'neighbor', 'state', 'vote', '75', 'georg', 'w', 'bush', '2000', '336', 'member', 'mormon', 'faith', 'mix']",2
3607,"['relationship', 'donald', 'trump', 'tenur', 'despit', '67', 'vote', '2016', '56', 'support', 'presid', '2018', 'disapprov', 'person', 'behavior', 'shown', 'access', 'hollywood', 'controversi', '337']",2
3608,"['cathol', 'republican', 'leader', 'tri', 'stay', 'line', 'teach', 'cathol', 'church', 'subject', 'abort', 'euthanasia', 'embryon', 'stem', 'cell', 'research', 'same-sex', 'marriag', 'differ', 'death']",2
3609,"['penalti', 'contracept', '339', 'pope', 'franci', '2015', 'encycl', 'laudato', 'si', 'spark', 'discuss', 'posit', 'cathol', 'republican', 'relat', 'posit', 'church', ""pope'"", 'encycl', 'behalf']",2
3610,"['cathol', 'church', 'offici', 'acknowledg', 'man-mad', 'climat', 'chang', 'caus', 'burn', 'fossil', 'fuel', '340', 'pope', 'say', 'warm', 'planet', 'root', 'throwaway', 'cultur', 'develop']",2
3611,"[""world'"", 'indiffer', 'destruct', 'planet', 'pursuit', 'short-term', 'econom', 'gain', 'accord', 'new', 'york', 'time', 'laudato', 'si', 'put', 'pressur', 'cathol', 'candid', '2016', 'elect']",2
3612,"['jeb', 'bush', 'bobbi', 'jindal', 'marco', 'rubio', 'rick', 'santorum', '341', 'lead', 'democrat', 'prais', 'encycl', 'jame', 'bretzk', 'professor', 'moral', 'theolog', 'boston', 'colleg']",2
3613,"['said', 'side', 'disingenu', 'think', 'show', 'republican', 'democrat', '...', 'like', 'use', 'religi', 'author', 'case', 'pope', 'support', 'posit', 'arriv', 'independ', '...', 'certain']",2
3614,"['insincer', 'hypocrisi', 'think', 'side', '342', 'pew', 'research', 'poll', 'indic', 'cathol', 'like', 'believ', 'earth', 'warm', 'non-cathol', '51', 'cathol', 'republican', 'believ', 'global']",2
3615,"['2016', 'slim', 'major', 'orthodox', 'jew', 'vote', 'republican', 'parti', 'follow', 'year', 'grow', 'orthodox', 'jewish', 'support', 'parti', 'due', 'social', 'conservat', 'increasingli', 'pro-israel']",2
3616,"['januari', '2021', 'updat', 'six', 'nine', 'seat', 'fill', 'justic', 'appoint', 'republican', 'presid', 'georg', 'h', 'w', 'bush', 'georg', 'w', 'bush', 'donald', 'trump']",2
3617,"['social', 'polit', 'social', 'econom', 'philosophi', 'encompass', 'rang', 'econom', 'social', 'system', 'characteris', 'social', 'ownership', 'mean', 'product', '1', '2', '3', '4', '5']",2
3618,"['6', '7', '[8', 'includ', 'polit', 'theori', 'movement', 'associ', 'system', '9', 'social', 'ownership', 'public', 'collect', 'cooper', 'equiti', '10', 'singl', 'definit', 'encapsul']",2
3619,"['mani', 'type', 'social', '11', 'social', 'ownership', 'one', 'common', 'element', '1', '12', '13', 'socialist', 'disagre', 'degre', 'social', 'control', 'regul', 'economi', 'necessari']",2
3620,"['socialist', 'system', 'divid', 'non-market', 'market', 'form', '15', 'non-market', 'social', 'substitut', 'factor', 'market', 'money', 'integr', 'econom', 'plan', 'engin', 'technic', 'criteria', 'base']",2
3621,"['calcul', 'perform', 'in-kind', 'therebi', 'produc', 'differ', 'econom', 'mechan', 'function', 'accord', 'differ', 'econom', 'law', 'dynam', 'capit', '16', '17', '18', '19', 'non-market']",2
3622,"['socialist', 'system', 'elimin', 'ineffici', 'crise', 'tradit', 'associ', 'capit', 'accumul', 'profit', 'system', 'capit', '20', '21', '22', '23', 'socialist', 'calcul', 'debat', 'origin']",2
3623,"['econom', 'calcul', 'problem', '24', '25', 'concern', 'feasibl', 'method', 'resourc', 'alloc', 'plan', 'socialist', 'system', '26', '27', '28', 'contrast', 'market', 'social', 'retain']",2
3624,"['use', 'monetari', 'price', 'factor', 'market', 'case', 'profit', 'motiv', 'respect', 'oper', 'social', 'own', 'enterpris', 'alloc', 'capit', 'good', 'profit', 'gener', 'firm', 'would']",2
3625,"['control', 'directli', 'workforc', 'firm', 'accru', 'societi', 'larg', 'form', 'social', 'dividend', '29', '30', '31', 'anarch', 'libertarian', 'social', 'oppos', 'use', 'state', 'mean']",2
3626,"['socialist', 'polit', 'internationalist', 'nationalist', 'orient', 'organis', 'polit', 'parti', 'oppos', 'parti', 'polit', 'time', 'overlap', 'trade', 'union', 'time', 'independ', 'critic', 'present', 'industrialis']",2
3627,"['develop', 'nation', '34', 'social', 'democraci', 'origin', 'within', 'socialist', 'movement', '35', 'support', 'econom', 'social', 'intervent', 'promot', 'social', 'justic', '36', '37', 'retain']",2
3628,"['social', 'long-term', 'goal', '38', '39', '40', '41', '42', 'sinc', 'post-war', 'period', 'come', 'embrac', 'keynesian', 'mix', 'economi', 'within', 'predominantli', 'develop', 'capitalist']",2
3629,"['market', 'economi', 'liber', 'democrat', 'politi', 'expand', 'state', 'intervent', 'includ', 'incom', 'redistribut', 'regul', 'welfar', 'state', '43', 'econom', 'democraci', 'propos', 'sort', 'market']",2
3630,"['socialist', 'polit', 'movement', 'includ', 'set', 'polit', 'philosophi', 'origin', 'revolutionari', 'movement', 'mid-to-l', '18th', 'centuri', 'concern', 'social', 'problem', 'associ', 'capit', '11', 'late']",2
3631,"['19th', 'centuri', 'work', 'karl', 'marx', 'collabor', 'friedrich', 'engel', 'social', 'come', 'signifi', 'opposit', 'capit', 'advocaci', 'post-capitalist', 'system', 'base', 'form', 'social', 'ownership']",2
3632,"['mean', 'product', '45', '46', '1920', 'commun', 'social', 'democraci', 'becom', 'two', 'domin', 'polit', 'tendenc', 'within', 'intern', 'socialist', 'movement', '47', 'social', 'becom']",2
3633,"['influenti', 'secular', 'movement', '20th', 'centuri', '48', 'socialist', 'parti', 'idea', 'remain', 'polit', 'forc', 'vari', 'degre', 'power', 'influenc', 'contin', 'head', 'nation', 'govern']",2
3634,"['emerg', 'soviet', 'union', ""world'"", 'first', 'nomin', 'socialist', 'state', 'led', ""socialism'"", 'widespread', 'associ', 'soviet', 'econom', 'model', 'economist', 'intellectu', 'argu', 'practic', 'model']",2
3635,"['function', 'form', 'state', 'capit', '50', '51', '52', 'non-plan', 'administr', 'command', 'economi', '53', '54', 'academ', 'polit', 'comment', 'scholar', 'sometim', 'refer', 'western']",2
3636,"['andrew', 'vincent', 'word', 'social', 'find', 'root', 'latin', 'sociar', 'mean', 'combin', 'share', 'relat', 'technic', 'term', 'roman', 'mediev', 'law', 'societa', 'latter', 'word']",2
3637,"['social', 'coin', 'henri', 'de', 'saint-simon', 'one', 'founder', 'would', 'later', 'label', 'utopian', 'social', 'simon', 'contrast', 'liber', 'doctrin', 'individu', 'emphas', 'moral', 'worth']",2
3638,"['individu', 'whilst', 'stress', 'peopl', 'act', 'act', 'isol', 'one', 'anoth', 'origin', 'utopian', 'socialist', 'condemn', 'doctrin', 'individu', 'fail', 'address', 'social', 'concern', 'industri']",2
3639,"['revolut', 'includ', 'poverti', 'oppress', 'vast', 'wealth', 'inequ', 'view', 'societi', 'harm', 'commun', 'life', 'base', 'societi', 'competit', 'present', 'social', 'altern', 'liber', 'individu']",2
3640,"['base', 'share', 'ownership', 'resourc', '60', 'saint-simon', 'propos', 'econom', 'plan', 'scientif', 'administr', 'applic', 'scientif', 'understand', 'organis', 'societi', 'contrast', 'robert', 'owen', 'propos']",2
3641,"['organis', 'product', 'ownership', 'via', 'cooper', '60', '61', 'social', 'also', 'attribut', 'franc', 'pierr', 'leroux', '62', 'mari', 'roch', 'loui', 'reybaud', 'britain', 'associ']",2
3642,"['definit', 'usag', 'social', 'settl', '1860', 'replac', 'associationist', 'co-op', 'mutualist', 'use', 'synonym', 'commun', 'fell', 'use', 'period', '65', 'earli', 'distinct', 'commun', 'social']",2
3643,"['latter', 'aim', 'socialis', 'product', 'former', 'aim', 'socialis', 'product', 'consumpt', 'form', 'free', 'access', 'final', 'good', '66', '1888', 'marxist', 'employ', 'social', 'place']",2
3644,"['commun', 'latter', 'come', 'consid', 'old-fashion', 'synonym', 'social', 'bolshevik', 'revolut', 'social', 'appropri', 'vladimir', 'lenin', 'mean', 'stage', 'capit', 'commun', 'use', 'defend', 'bolshevik']",2
3645,"['program', 'marxist', 'critic', ""russia'"", 'product', 'forc', 'suffici', 'develop', 'commun', '67', 'distinct', 'commun', 'social', 'becam', 'salient', '1918', 'russian', 'social', 'democrat', 'labour']",2
3646,"['parti', 'renam', 'all-russian', 'communist', 'parti', 'interpret', 'commun', 'specif', 'mean', 'socialist', 'support', 'polit', 'theori', 'bolshev', 'lenin', 'later', 'marxism', '–', 'lenin', '68']",2
3647,"['although', 'communist', 'parti', 'continu', 'describ', 'socialist', 'dedic', 'social', '69', 'accord', 'oxford', 'handbook', 'karl', 'marx', 'marx', 'use', 'mani', 'term', 'refer', 'post-capitalist']",2
3648,"['societi', '—', 'posit', 'human', 'social', 'commun', 'realm', 'free', 'individu', 'free', 'associ', 'produc', 'etc', 'use', 'term', 'complet', 'interchang', 'notion', 'social', 'commun']",2
3649,"['christian', 'europ', 'communist', 'believ', 'adopt', 'atheism', 'protest', 'england', 'commun', 'close', 'roman', 'cathol', 'communion', 'rite', 'henc', 'socialist', 'prefer', 'term', '71', 'engel']",2
3650,"['argu', '1848', 'communist', 'manifesto', 'publish', 'social', 'respect', 'europ', 'commun', 'owenit', 'england', 'fourierist', 'franc', 'consid', 'respect', 'socialist', 'working-class', 'movement', 'proclaim', 'necess']",2
3651,"['total', 'social', 'chang', 'denot', 'communist', 'branch', 'social', 'produc', 'communist', 'work', 'étienn', 'cabet', 'franc', 'wilhelm', 'weitl', 'germani', '72', 'british', 'moral', 'philosoph']",2
3652,"['john', 'stuart', 'mill', 'discuss', 'form', 'econom', 'social', 'within', 'liber', 'context', 'would', 'later', 'known', 'liber', 'social', 'later', 'edit', 'principl', 'polit', 'economi']",2
3653,"['1848', 'mill', 'argu', 'far', 'econom', 'theori', 'concern', 'noth', 'principl', 'econom', 'theori', 'preclud', 'econom', 'order', 'base', 'socialist', 'polici', '73', '74', 'promot']",2
3654,"['substitut', 'capitalist', 'busi', 'worker', 'cooper', '75', 'democrat', 'look', 'revolut', '1848', 'democrat', 'revolut', 'long', 'run', 'ensur', 'liberti', 'equal', 'fratern', 'marxist', 'denounc']",2
3655,"['socialist', 'model', 'idea', 'espous', 'common', 'public', 'ownership', 'exist', 'sinc', 'antiqu', 'economi', '3rd', 'centuri', 'bce', 'mauryan', 'empir', 'india', 'absolut', 'monarchi', 'describ']",2
3656,"['scholar', 'social', 'monarchi', 'sort', 'state', 'social', 'due', 'nationalis', 'industri', '77', '78', 'scholar', 'suggest', 'element', 'socialist', 'thought', 'present', 'polit', 'classic', 'greek']",2
3657,"['philosoph', 'plato', '79', 'aristotl', '[8', '0', 'mazdak', 'younger', 'die', 'c', '524', '528', 'ce', 'persian', 'commun', 'proto-socialist', '[8', '1', 'institut', 'commun']",2
3658,"['possess', 'advoc', 'public', 'good', 'abu', 'dharr', 'al-ghifari', 'companion', 'muhammad', 'credit', 'multipl', 'author', 'princip', 'anteced', 'islam', 'social', '[8', '2', '[8', '3']",2
3659,"['[8', '4', '[8', '5', '[8', '6', 'teach', 'jesu', 'frequent', 'describ', 'socialist', 'especi', 'christian', 'socialist', '[8', '7', 'act', '4:35', 'record', 'earli']",2
3660,"['church', 'jerusalem', 'n', 'one', 'claim', 'possess', 'although', 'pattern', 'soon', 'disappear', 'church', 'histori', 'except', 'within', 'monastic', 'christian', 'social', 'one', 'found', 'thread']",2
3661,"['british', 'labour', 'parti', 'claim', 'begin', 'upris', 'wat', 'tyler', 'john', 'ball', '14th', 'centuri', 'ce', '[8', '8]', 'french', 'revolut', 'activist', 'theorist', 'françois-noël']",2
3662,"['babeuf', 'étienne-gabriel', 'morelli', 'philipp', 'buonarroti', 'august', 'blanqui', 'influenc', 'earli', 'french', 'labour', 'socialist', 'movement', '[8', '9', 'britain', 'thoma', 'pain', 'propos', 'detail']",2
3663,"['plan', 'tax', 'properti', 'owner', 'pay', 'need', 'poor', 'agrarian', 'justic', '90', 'charl', 'hall', 'wrote', 'effect', 'civil', 'peopl', 'european', 'state', 'denounc', ""capitalism'""]",2
3664,"['first', 'self-consci', 'socialist', 'movement', 'develop', '1820', '1830', 'fourierist', 'owenit', 'saint-simonian', 'provid', 'seri', 'analys', 'interpret', 'societi', 'especi', 'owenit', 'overlap', 'working-class', 'movement']",2
3665,"['chartist', 'unit', 'kingdom', '93', 'chartist', 'gather', 'signific', 'number', 'around', ""people'"", 'charter', '1838', 'sought', 'democrat', 'reform', 'focus', 'extens', 'suffrag', 'male', 'adult']",2
3666,"['leader', 'movement', 'call', 'equit', 'distribut', 'incom', 'better', 'live', 'condit', 'work', 'class', 'first', 'trade', 'union', 'consum', 'cooper', 'societi', 'follow', 'chartist', 'movement']",2
3667,"['94', 'pierre-joseph', 'proudhon', 'propos', 'philosophi', 'mutual', 'everyon', 'equal', 'claim', 'either', 'alon', 'part', 'small', 'cooper', 'possess', 'use', 'land', 'resourc', 'need', 'make']",2
3668,"['live', '95', 'current', 'inspir', 'christian', 'social', 'often', 'britain', 'usual', 'come', 'left', 'liber', 'polit', 'romant', 'anti-industri', '[8', '9', 'produc', 'theorist', 'edward']",2
3669,"['first', 'advoc', 'social', 'favour', 'social', 'level', 'order', 'creat', 'meritocrat', 'technocrat', 'societi', 'base', 'individu', 'talent', '97', 'henri', 'de', 'saint-simon', 'fascin', 'potenti']",2
3670,"['scienc', 'technolog', 'advoc', 'socialist', 'societi', 'would', 'elimin', 'disorderli', 'aspect', 'capit', 'base', 'equal', 'opportun', '98', 'unreli', 'sourc', 'sought', 'societi', 'person', 'rank']",2
3671,"['accord', 'capac', 'reward', 'accord', 'work', '97', 'key', 'focu', 'administr', 'effici', 'industri', 'belief', 'scienc', 'essenti', 'progress', '99', 'accompani', 'desir', 'ration', 'organis']",2
3672,"['economi', 'base', 'plan', 'gear', 'toward', 'large-scal', 'scientif', 'materi', 'progress', '97', 'earli', 'socialist', 'thinker', 'charl', 'hall', 'thoma', 'hodgkin', 'base', 'idea', 'david']",2
3673,"[""ricardo'"", 'econom', 'theori', 'reason', 'equilibrium', 'valu', 'commod', 'approxim', 'price', 'charg', 'produc', 'commod', 'elast', 'suppli', 'produc', 'price', 'correspond', 'embodi', 'labour', '—']",2
3674,"['west', 'european', 'social', 'critic', 'includ', 'loui', 'blanc', 'charl', 'fourier', 'charl', 'hall', 'robert', 'owen', 'pierre-joseph', 'proudhon', 'saint-simon', 'first', 'modern', 'socialist', 'criticis']",2
3675,"['poverti', 'inequ', 'industri', 'revolut', 'advoc', 'reform', 'owen', 'advoc', 'transform', 'societi', 'small', 'commun', 'without', 'privat', 'properti', ""owen'"", 'contribut', 'modern', 'social', 'claim']",2
3676,"['individu', 'action', 'characterist', 'larg', 'determin', 'social', 'environ', '99', 'hand', 'fourier', 'advoc', 'phalanstèr', 'commun', 'respect', 'individu', 'desir', 'includ', 'sexual', 'prefer', 'affin']",2
3677,"['creativ', 'saw', 'work', 'made', 'enjoy', 'peopl', '100', 'owen', ""fourier'"", 'idea', 'practic', 'intent', 'commun', 'around', 'europ', 'north', 'america', 'mid', '19th', 'centuri']",2
3678,"['pari', 'commun', 'govern', 'rule', 'pari', '18', 'march', 'formal', '28', 'march', '28', 'may', '1871', 'commun', 'result', 'upris', 'pari', 'franc', 'defeat', 'franco-prussian']",2
3679,"['war', 'commun', 'elect', 'held', '26', 'march', 'elect', 'commun', 'council', '92', 'member', 'one', 'member', '20,000', 'resid', '101', 'despit', 'intern', 'differ', 'council']",2
3680,"['commun', 'abl', 'meet', 'fewer', '60', 'day', 'total', 'decre', 'actual', 'implement', 'includ', 'separ', 'church', 'state', 'remiss', 'rent', 'owe', 'period', 'sieg', 'payment']",2
3681,"['suspend', ');', 'abolit', 'night', 'work', 'hundr', 'pari', 'bakeri', 'grant', 'pension', 'unmarri', 'companion', 'children', 'nation', 'guard', 'kill', 'activ', 'servic', 'free', 'return']",2
